x_raw,y_calibrated
0.3929547337,0.7260869565
0.3929616156,0.7260869565
0.3930348690,0.7260869565
0.3931009768,0.7260869565
0.3931403813,0.7260869565
0.3931675709,0.7260869565
0.3931733760,0.7260869565
0.3931946049,0.7260869565
0.3932400439,0.7260869565
0.3933115057,0.7260869565
0.3933930049,0.7260869565
0.3934707433,0.7260869565
0.3936200920,0.7260869565
0.3936255249,0.7260869565
0.3936471871,0.7260869565
0.3937368915,0.7260869565
0.3937523799,0.7260869565
0.3937886022,0.7260869565
0.3938887143,0.7260869565
0.3939009584,0.7260869565
0.3939966256,0.7260869565
0.3940401662,0.7260869565
0.3940874268,0.7260869565
0.3941664821,0.7260869565
0.3941676181,0.7260869565
0.3943578427,0.7260869565
0.3944622271,0.7260869565
0.3945205985,0.7260869565
0.3946096188,0.7260869565
0.3949875791,0.7260869565
0.3951382986,0.7260869565
0.3953706895,0.7260869565
0.3954849683,0.7260869565
0.3956440085,0.7260869565
0.3956497006,0.7260869565
0.3957998199,0.7260869565
0.3958694682,0.7260869565
0.3958940205,0.7260869565
0.3959513173,0.7260869565
0.3961788978,0.7260869565
0.3962729622,0.7260869565
0.3963715031,0.7260869565
0.3963769782,0.7260869565
0.3963895632,0.7260869565
0.3964669480,0.7260869565
0.3967692298,0.7260869565
0.3967880239,0.7260869565
0.3967884643,0.7260869565
0.3968432503,0.7260869565
0.3968551259,0.7260869565
0.3969033521,0.7260869565
0.3969451569,0.7260869565
0.3971324220,0.7260869565
0.3972329193,0.7260869565
0.3975386967,0.7260869565
0.3977155105,0.7260869565
0.3977183309,0.7260869565
0.3978056007,0.7260869565
0.3978225905,0.7260869565
0.3979761572,0.7260869565
0.3980577699,0.7260869565
0.3985924616,0.7260869565
0.3986881077,0.7260869565
0.3987360486,0.7260869565
0.3987491813,0.7260869565
0.3989162423,0.7260869565
0.3989997548,0.7260869565
0.3990662534,0.7260869565
0.3991503712,0.7260869565
0.3992116799,0.7260869565
0.3992663473,0.7260869565
0.3993442994,0.7260869565
0.3994315541,0.7260869565
0.3995203241,0.7260869565
0.3995455090,0.7260869565
0.3996006990,0.7260869565
0.3997557636,0.7260869565
0.3998054300,0.7260869565
0.3998543184,0.7260869565
0.3998685541,0.7260869565
0.3998776948,0.7260869565
0.3998852579,0.7260869565
0.3999103488,0.7260869565
0.3999200776,0.7260869565
0.4000464926,0.7260869565
0.4003693731,0.7260869565
0.4004141461,0.7260869565
0.4004257932,0.7260869565
0.4007106057,0.7260869565
0.4007466899,0.7260869565
0.4007497243,0.7260869565
0.4008608626,0.7260869565
0.4009030531,0.7260869565
0.4012548838,0.7260869565
0.4012977501,0.7260869565
0.4013326758,0.7260869565
0.4013462554,0.7260869565
0.4014180084,0.7260869565
0.4014597017,0.7260869565
0.4015305471,0.7260869565
0.4017755609,0.7260869565
0.4017852681,0.7260869565
0.4019602454,0.7260869565
0.4021436876,0.7260869565
0.4021836007,0.7260869565
0.4022810931,0.7260869565
0.4024627414,0.7260869565
0.4024935260,0.7260869565
0.4025105291,0.7260869565
0.4027052489,0.7260869565
0.4027725014,0.7260869565
0.4027792457,0.7260869565
0.4028510379,0.7260869565
0.4029525583,0.7260869565
0.4030237107,0.7260869565
0.4030349326,0.7260869565
0.4030769228,0.7260869565
0.4031124701,0.7260869565
0.4031582424,0.7260869565
0.4032231378,0.7260869565
0.4032798277,0.7260869565
0.4033884610,0.7260869565
0.4035446270,0.7260869565
0.4036326850,0.7260869565
0.4036931822,0.7260869565
0.4037052409,0.7260869565
0.4037359768,0.7260869565
0.4039614854,0.7260869565
0.4039932367,0.7260869565
0.4039976000,0.7260869565
0.4040229892,0.7260869565
0.4040752512,0.7260869565
0.4040889987,0.7260869565
0.4042793235,0.7260869565
0.4043720965,0.7260869565
0.4043964358,0.7260869565
0.4047277979,0.7260869565
0.4047320582,0.7260869565
0.4047685821,0.7260869565
0.4048353049,0.7260869565
0.4048361618,0.7260869565
0.4048791349,0.7260869565
0.4049176717,0.7260869565
0.4050331671,0.7260869565
0.4053883252,0.7260869565
0.4054203002,0.7260869565
0.4054323969,0.7260869565
0.4054885941,0.7260869565
0.4055745263,0.7260869565
0.4057399181,0.7260869565
0.4058332389,0.7260869565
0.4058571395,0.7260869565
0.4059183194,0.7260869565
0.4059335513,0.7260869565
0.4059588725,0.7260869565
0.4059829677,0.7260869565
0.4060136909,0.7260869565
0.4062686314,0.7260869565
0.4063289683,0.7260869565
0.4065211163,0.7260869565
0.4065472050,0.7260869565
0.4065709186,0.7260869565
0.4067410835,0.7260869565
0.4068409678,0.7260869565
0.4068445762,0.7260869565
0.4069336512,0.7260869565
0.4069404789,0.7260869565
0.4069871012,0.7260869565
0.4070084356,0.7260869565
0.4074295515,0.7260869565
0.4074532331,0.7260869565
0.4074684661,0.7260869565
0.4075188192,0.7260869565
0.4075409626,0.7260869565
0.4075634896,0.7260869565
0.4076113288,0.7260869565
0.4076197155,0.7260869565
0.4077275993,0.7260869565
0.4077359578,0.7260869565
0.4078018675,0.7260869565
0.4078420002,0.7260869565
0.4079541993,0.7260869565
0.4080949292,0.7260869565
0.4081648735,0.7260869565
0.4081954862,0.7260869565
0.4082612610,0.7260869565
0.4083459372,0.7260869565
0.4083651956,0.7260869565
0.4085015488,0.7260869565
0.4085179205,0.7260869565
0.4085593733,0.7260869565
0.4086014687,0.7260869565
0.4086490157,0.7260869565
0.4087066390,0.7260869565
0.4087346841,0.7260869565
0.4090335881,0.7260869565
0.4091190963,0.7260869565
0.4092531578,0.7260869565
0.4094146383,0.7260869565
0.4094230908,0.7260869565
0.4094433273,0.7260869565
0.4095237612,0.7260869565
0.4095381720,0.7260869565
0.4095727312,0.7260869565
0.4096615213,0.7260869565
0.4098588187,0.7260869565
0.4099064157,0.7260869565
0.4099658955,0.7260869565
0.4100603008,0.7260869565
0.4100743941,0.7260869565
0.4102740370,0.7260869565
0.4103470760,0.7260869565
0.4103581428,0.7260869565
0.4104038912,0.7260869565
0.4105969522,0.7260869565
0.4109574854,0.7260869565
0.4110033980,0.7272727273
0.4110179608,0.7272727273
0.4112969564,0.7272727273
0.4113381675,0.7272727273
0.4113686356,0.7272727273
0.4114082109,0.7272727273
0.4114410022,0.7272727273
0.4115101523,0.7272727273
0.4115848804,0.7272727273
0.4116526417,0.7272727273
0.4117613705,0.7272727273
0.4117750791,0.7272727273
0.4117927459,0.7272727273
0.4117981931,0.7272727273
0.4118186060,0.7272727273
0.4118196004,0.7272727273
0.4118217556,0.7272727273
0.4121102001,0.7272727273
0.4121719904,0.7272727273
0.4122494267,0.7272727273
0.4122760623,0.7272727273
0.4122975874,0.7272727273
0.4123175420,0.7272727273
0.4124168577,0.7272727273
0.4125892182,0.7272727273
0.4126196734,0.7272727273
0.4127261661,0.7272727273
0.4130353973,0.7272727273
0.4130439267,0.7272727273
0.4130518023,0.7272727273
0.4131127690,0.7272727273
0.4133480073,0.7272727273
0.4135539400,0.7272727273
0.4137113449,0.7272727273
0.4137646083,0.7272727273
0.4137932099,0.7272727273
0.4140120706,0.7272727273
0.4141548067,0.7272727273
0.4142642304,0.7272727273
0.4143984475,0.7272727273
0.4144697977,0.7272727273
0.4145001332,0.7272727273
0.4145976724,0.7272727273
0.4147357382,0.7272727273
0.4148316913,0.7272727273
0.4149046485,0.7272727273
0.4150713240,0.7272727273
0.4152077915,0.7272727273
0.4152684316,0.7272727273
0.4153023188,0.7272727273
0.4154138920,0.7272727273
0.4154139495,0.7272727273
0.4154338136,0.7272727273
0.4154841318,0.7272727273
0.4155012742,0.7272727273
0.4157440646,0.7272727273
0.4157582951,0.7272727273
0.4158162693,0.7272727273
0.4158253512,0.7272727273
0.4158354401,0.7272727273
0.4158703925,0.7272727273
0.4159032499,0.7272727273
0.4160296823,0.7272727273
0.4161507225,0.7272727273
0.4162156719,0.7272727273
0.4164396524,0.7272727273
0.4164808200,0.7272727273
0.4165443171,0.7272727273
0.4167193260,0.7272727273
0.4167468969,0.7272727273
0.4169569019,0.7272727273
0.4170096888,0.7272727273
0.4170338233,0.7272727273
0.4171291027,0.7272727273
0.4171386727,0.7272727273
0.4171537487,0.7272727273
0.4172660490,0.7272727273
0.4173047385,0.7272727273
0.4175327825,0.7272727273
0.4175638295,0.7272727273
0.4176020536,0.7272727273
0.4176760419,0.7272727273
0.4178244822,0.7272727273
0.4178696191,0.7272727273
0.4180098019,0.7272727273
0.4180654323,0.7272727273
0.4181717151,0.7272727273
0.4182215227,0.7272727273
0.4183275354,0.7272727273
0.4183495813,0.7272727273
0.4183603338,0.7272727273
0.4183832887,0.7272727273
0.4184886991,0.7272727273
0.4186499920,0.7272727273
0.4187103722,0.7272727273
0.4187448176,0.7272727273
0.4188531820,0.7272727273
0.4188695704,0.7272727273
0.4188811087,0.7272727273
0.4189045912,0.7272727273
0.4189602024,0.7272727273
0.4189918782,0.7272727273
0.4189925106,0.7272727273
0.4190375368,0.7272727273
0.4191570547,0.7272727273
0.4192252836,0.7272727273
0.4192815263,0.7272727273
0.4193357081,0.7272727273
0.4194038128,0.7272727273
0.4194410614,0.7272727273
0.4195311159,0.7272727273
0.4195497445,0.7272727273
0.4196154931,0.7272727273
0.4198585351,0.7272727273
0.4199439620,0.7272727273
0.4200071773,0.7272727273
0.4200777275,0.7272727273
0.4201663033,0.7272727273
0.4202430689,0.7272727273
0.4204023029,0.7272727273
0.4205128767,0.7272727273
0.4207741864,0.7272727273
0.4209265762,0.7272727273
0.4209637300,0.7272727273
0.4209739982,0.7272727273
0.4211141528,0.7272727273
0.4211390651,0.7272727273
0.4211427248,0.7272727273
0.4212328002,0.7272727273
0.4212359190,0.7272727273
0.4213867031,0.7272727273
0.4215208769,0.7272727273
0.4215689650,0.7272727273
0.4216390003,0.7272727273
0.4216409686,0.7272727273
0.4216552084,0.7272727273
0.4216878695,0.7272727273
0.4219081651,0.7272727273
0.4219244309,0.7272727273
0.4220351814,0.7272727273
0.4220944023,0.7272727273
0.4221134162,0.7272727273
0.4222624519,0.7272727273
0.4224063576,0.7560728745
0.4224689687,0.7560728745
0.4225007820,0.7560728745
0.4225598539,0.7560728745
0.4227058770,0.7560728745
0.4227989637,0.7560728745
0.4228729740,0.7560728745
0.4230356086,0.7560728745
0.4231103280,0.7560728745
0.4234038536,0.7560728745
0.4235133192,0.7560728745
0.4235503769,0.7560728745
0.4236208418,0.7560728745
0.4236399205,0.7560728745
0.4237639311,0.7560728745
0.4238941132,0.7560728745
0.4239398803,0.7560728745
0.4239460370,0.7560728745
0.4240580850,0.7560728745
0.4241330552,0.7560728745
0.4241908099,0.7560728745
0.4243264150,0.7560728745
0.4243462458,0.7560728745
0.4244622775,0.7560728745
0.4244769634,0.7560728745
0.4244784019,0.7560728745
0.4245103561,0.7560728745
0.4245315559,0.7560728745
0.4246030367,0.7560728745
0.4246233306,0.7560728745
0.4247031831,0.7560728745
0.4248328749,0.7560728745
0.4249454145,0.7560728745
0.4250409930,0.7560728745
0.4250427962,0.7560728745
0.4250783764,0.7560728745
0.4251372557,0.7560728745
0.4252421319,0.7560728745
0.4253810556,0.7560728745
0.4255337304,0.7560728745
0.4257223497,0.7560728745
0.4257281964,0.7560728745
0.4258919658,0.7560728745
0.4261802851,0.7560728745
0.4261978601,0.7560728745
0.4263388603,0.7560728745
0.4264828340,0.7560728745
0.4265209396,0.7560728745
0.4268466177,0.7560728745
0.4269795005,0.7560728745
0.4272423415,0.7560728745
0.4273605531,0.7560728745
0.4275089604,0.7560728745
0.4275478095,0.7560728745
0.4276229766,0.7560728745
0.4276258407,0.7560728745
0.4277515204,0.7560728745
0.4277959326,0.7560728745
0.4278082830,0.7560728745
0.4279804649,0.7560728745
0.4280087496,0.7560728745
0.4280790160,0.7560728745
0.4281483168,0.7560728745
0.4282026044,0.7560728745
0.4283518199,0.7560728745
0.4283921483,0.7560728745
0.4285470899,0.7560728745
0.4286390428,0.7560728745
0.4286569875,0.7560728745
0.4287133640,0.7560728745
0.4287481450,0.7560728745
0.4287860096,0.7560728745
0.4289176188,0.7560728745
0.4289400474,0.7560728745
0.4289611813,0.7560728745
0.4290411815,0.7560728745
0.4290908649,0.7560728745
0.4291078866,0.7560728745
0.4293371741,0.7560728745
0.4293469265,0.7560728745
0.4294601976,0.7560728745
0.4295033321,0.7560728745
0.4295218938,0.7560728745
0.4296213542,0.7560728745
0.4297007389,0.7560728745
0.4298410683,0.7560728745
0.4298419426,0.7560728745
0.4298608991,0.7560728745
0.4299472054,0.7560728745
0.4299563074,0.7560728745
0.4301220802,0.7560728745
0.4301787285,0.7560728745
0.4302455609,0.7560728745
0.4302724955,0.7560728745
0.4306047942,0.7560728745
0.4306409781,0.7560728745
0.4308019444,0.7560728745
0.4309341253,0.7560728745
0.4309910307,0.7560728745
0.4310318208,0.7560728745
0.4310368785,0.7560728745
0.4311858137,0.7560728745
0.4313076239,0.7560728745
0.4314098680,0.7560728745
0.4314117737,0.7560728745
0.4315590352,0.7560728745
0.4315830269,0.7560728745
0.4316563023,0.7560728745
0.4316741521,0.7560728745
0.4317686219,0.7560728745
0.4318257242,0.7560728745
0.4318758443,0.7560728745
0.4320063020,0.7560728745
0.4320429352,0.7560728745
0.4322866215,0.7560728745
0.4323619027,0.7560728745
0.4325007888,0.7560728745
0.4326079760,0.7560728745
0.4326081886,0.7560728745
0.4327396923,0.7560728745
0.4327653420,0.7560728745
0.4327809859,0.7560728745
0.4330166690,0.7560728745
0.4330748331,0.7560728745
0.4331202616,0.7560728745
0.4332074983,0.7560728745
0.4332108081,0.7560728745
0.4333039540,0.7560728745
0.4333603034,0.7560728745
0.4334426772,0.7560728745
0.4335359280,0.7560728745
0.4336130587,0.7560728745
0.4336920031,0.7560728745
0.4340083728,0.7560728745
0.4340379450,0.7560728745
0.4340499078,0.7560728745
0.4341207409,0.7560728745
0.4343026107,0.7560728745
0.4343356627,0.7560728745
0.4344847946,0.7560728745
0.4346321542,0.7560728745
0.4347694328,0.7560728745
0.4350172771,0.7560728745
0.4350410425,0.7560728745
0.4352866356,0.7560728745
0.4353536206,0.7560728745
0.4354079485,0.7560728745
0.4354123747,0.7560728745
0.4355227783,0.7560728745
0.4356324288,0.7560728745
0.4356599101,0.7560728745
0.4357848437,0.7560728745
0.4360703311,0.7560728745
0.4361520402,0.7560728745
0.4361896946,0.7560728745
0.4364303579,0.7560728745
0.4366423922,0.7560728745
0.4367598252,0.7560728745
0.4368188811,0.7560728745
0.4368995174,0.7560728745
0.4369395559,0.7560728745
0.4370065482,0.7560728745
0.4370893218,0.7560728745
0.4371264708,0.7560728745
0.4371853253,0.7560728745
0.4372132574,0.7560728745
0.4372582571,0.7560728745
0.4373061846,0.7560728745
0.4374730804,0.7560728745
0.4375026052,0.7560728745
0.4377395566,0.7560728745
0.4378428696,0.7560728745
0.4379781710,0.7560728745
0.4380954987,0.7560728745
0.4381870305,0.7560728745
0.4382140128,0.7560728745
0.4383113095,0.7560728745
0.4383468243,0.7560728745
0.4383475352,0.7560728745
0.4383676708,0.7560728745
0.4384166373,0.7560728745
0.4387485788,0.7560728745
0.4388497674,0.7560728745
0.4390070766,0.7560728745
0.4390480886,0.7560728745
0.4391023872,0.7560728745
0.4392045858,0.7560728745
0.4393163206,0.7560728745
0.4393320547,0.7560728745
0.4393468736,0.7560728745
0.4393954549,0.7560728745
0.4395097394,0.7560728745
0.4396258227,0.7560728745
0.4396405897,0.7560728745
0.4397192341,0.7560728745
0.4397399157,0.7560728745
0.4397559521,0.7560728745
0.4399179402,0.7560728745
0.4399602312,0.7560728745
0.4399774804,0.7560728745
0.4400540033,0.7560728745
0.4400977368,0.7560728745
0.4401478142,0.7560728745
0.4402785618,0.7560728745
0.4403014238,0.7560728745
0.4403446824,0.7560728745
0.4403679036,0.7560728745
0.4403887376,0.7560728745
0.4404383360,0.7560728745
0.4407476324,0.7560728745
0.4408746027,0.7560728745
0.4410019925,0.7560728745
0.4410114890,0.7560728745
0.4410202572,0.7560728745
0.4410274284,0.7560728745
0.4412414421,0.7560728745
0.4412988701,0.7560728745
0.4414177630,0.7560728745
0.4414825982,0.7560728745
0.4415124379,0.7560728745
0.4415259490,0.7560728745
0.4416911061,0.7560728745
0.4417153700,0.7560728745
0.4418029000,0.7560728745
0.4419015517,0.7560728745
0.4420290847,0.7560728745
0.4421385651,0.7560728745
0.4421721166,0.7560728745
0.4422302033,0.7560728745
0.4422439641,0.7560728745
0.4425085349,0.7560728745
0.4426372701,0.7560728745
0.4426477827,0.7560728745
0.4426770997,0.7560728745
0.4426862398,0.7560728745
0.4426961579,0.7560728745
0.4427241268,0.7560728745
0.4427623353,0.7560728745
0.4428239254,0.7560728745
0.4429360527,0.7560728745
0.4433391450,0.7560728745
0.4434227737,0.7560728745
0.4434414073,0.7560728745
0.4435290306,0.7560728745
0.4436587305,0.7560728745
0.4439723176,0.7560728745
0.4443334985,0.7560728745
0.4444195520,0.7560728745
0.4444814076,0.7560728745
0.4445378350,0.7560728745
0.4445467918,0.7560728745
0.4446395199,0.7560728745
0.4446689484,0.7560728745
0.4446747462,0.7560728745
0.4447266424,0.7560728745
0.4447808546,0.7560728745
0.4448582403,0.7560728745
0.4448679098,0.7560728745
0.4450788084,0.7560728745
0.4451395310,0.7560728745
0.4451790174,0.7560728745
0.4451878015,0.7560728745
0.4454567582,0.7560728745
0.4455185774,0.7560728745
0.4455227907,0.7560728745
0.4458769829,0.7560728745
0.4459129081,0.7560728745
0.4459158535,0.7560728745
0.4460177770,0.7560728745
0.4460926567,0.7560728745
0.4462970134,0.7560728745
0.4463946573,0.7560728745
0.4464012352,0.7560728745
0.4464853768,0.7560728745
0.4465230504,0.7560728745
0.4465607782,0.7560728745
0.4465663282,0.7560728745
0.4466171596,0.7560728745
0.4466474999,0.7560728745
0.4466532662,0.7560728745
0.4468927828,0.7560728745
0.4469596183,0.7560728745
0.4472633998,0.7560728745
0.4473303677,0.7560728745
0.4474067861,0.7560728745
0.4474290714,0.7560728745
0.4474628729,0.7560728745
0.4474632600,0.7560728745
0.4475032607,0.7560728745
0.4475098885,0.7560728745
0.4475120293,0.7560728745
0.4476691030,0.7560728745
0.4477627004,0.7560728745
0.4478931615,0.7560728745
0.4478992638,0.7560728745
0.4479179055,0.7560728745
0.4479350661,0.7560728745
0.4481326373,0.7560728745
0.4483381469,0.7560728745
0.4483474121,0.7560728745
0.4486469070,0.7560728745
0.4486989324,0.7560728745
0.4487369381,0.7560728745
0.4488213019,0.7560728745
0.4488608988,0.7560728745
0.4495332035,0.7560728745
0.4500990864,0.7560728745
0.4501061200,0.7560728745
0.4501106732,0.7560728745
0.4504043803,0.7560728745
0.4504336351,0.7560728745
0.4505496977,0.7560728745
0.4506046151,0.7560728745
0.4506529866,0.7560728745
0.4507421528,0.7560728745
0.4507785778,0.7560728745
0.4510010624,0.7560728745
0.4515211223,0.7560728745
0.4515351709,0.7560728745
0.4515465058,0.7560728745
0.4515555862,0.7560728745
0.4515726137,0.7560728745
0.4516103912,0.7560728745
0.4516562976,0.7560728745
0.4519382518,0.7560728745
0.4520244438,0.7560728745
0.4521104404,0.7560728745
0.4521492493,0.7560728745
0.4522026380,0.7560728745
0.4523801749,0.7560728745
0.4526389629,0.7560728745
0.4527585325,0.7560728745
0.4527588025,0.7560728745
0.4527629667,0.7560728745
0.4528227840,0.7560728745
0.4528266832,0.7560728745
0.4528302246,0.7560728745
0.4529336535,0.7560728745
0.4529708884,0.7560728745
0.4529855128,0.7560728745
0.4530341593,0.7560728745
0.4530415007,0.7560728745
0.4531119383,0.7560728745
0.4531436742,0.7560728745
0.4532676777,0.7560728745
0.4533303835,0.7560728745
0.4533763195,0.7560728745
0.4535067871,0.7560728745
0.4535299093,0.7560728745
0.4536648171,0.7560728745
0.4536934422,0.7560728745
0.4536982623,0.7560728745
0.4537592585,0.7560728745
0.4541238901,0.7560728745
0.4542015912,0.7560728745
0.4543503803,0.7560728745
0.4543771530,0.7560728745
0.4544059143,0.7560728745
0.4544124697,0.7560728745
0.4544564060,0.7560728745
0.4545274406,0.7560728745
0.4545510138,0.7560728745
0.4545723989,0.7560728745
0.4548858071,0.7560728745
0.4549046759,0.7560728745
0.4551698862,0.7560728745
0.4552100047,0.7560728745
0.4553137007,0.7560728745
0.4553355304,0.7560728745
0.4554721810,0.7560728745
0.4556099315,0.7560728745
0.4556403214,0.7560728745
0.4558364644,0.7560728745
0.4558616813,0.7560728745
0.4559396482,0.7560728745
0.4560836464,0.7560728745
0.4562087655,0.7560728745
0.4564715331,0.7560728745
0.4564957008,0.7560728745
0.4565287018,0.7560728745
0.4565317792,0.7560728745
0.4565980567,0.7560728745
0.4566421960,0.7560728745
0.4567948104,0.7560728745
0.4568116622,0.7560728745
0.4569202169,0.7560728745
0.4569282589,0.7560728745
0.4569512311,0.7560728745
0.4570586292,0.7560728745
0.4571018251,0.7560728745
0.4571712544,0.7560728745
0.4572657819,0.7560728745
0.4573244400,0.7560728745
0.4573963915,0.7560728745
0.4574031621,0.7560728745
0.4574062305,0.7560728745
0.4574277172,0.7560728745
0.4575215701,0.7560728745
0.4577700016,0.7560728745
0.4578081908,0.7560728745
0.4579046080,0.7560728745
0.4579206581,0.7560728745
0.4579491123,0.7560728745
0.4581181565,0.7560728745
0.4581996472,0.7560728745
0.4583969821,0.7560728745
0.4586533558,0.7560728745
0.4587684219,0.7560728745
0.4588831117,0.7560728745
0.4589884119,0.7560728745
0.4591296391,0.7560728745
0.4592236543,0.7560728745
0.4592865525,0.7560728745
0.4592868233,0.7560728745
0.4592952307,0.7560728745
0.4595075132,0.7560728745
0.4595483178,0.7560728745
0.4597472232,0.7560728745
0.4598470555,0.7560728745
0.4599340899,0.7560728745
0.4600300164,0.7560728745
0.4601180784,0.7560728745
0.4601754149,0.7560728745
0.4607613789,0.7560728745
0.4608982105,0.7560728745
0.4609719156,0.7560728745
0.4610265858,0.7560728745
0.4610407718,0.7560728745
0.4611000803,0.7560728745
0.4612612492,0.7560728745
0.4614866573,0.7560728745
0.4616225377,0.7560728745
0.4616746208,0.7560728745
0.4618749027,0.7560728745
0.4620440947,0.7560728745
0.4620474809,0.7560728745
0.4620748768,0.7560728745
0.4621032834,0.7560728745
0.4621886007,0.7560728745
0.4622321209,0.7560728745
0.4625159992,0.7560728745
0.4625351509,0.7560728745
0.4626280272,0.7560728745
0.4627154096,0.7560728745
0.4627201550,0.7560728745
0.4628581454,0.7560728745
0.4633200918,0.7560728745
0.4633269464,0.7560728745
0.4633861559,0.7560728745
0.4633970096,0.7560728745
0.4634450158,0.7560728745
0.4634723221,0.7560728745
0.4635405002,0.7560728745
0.4635508465,0.7560728745
0.4635755899,0.7560728745
0.4636453389,0.7560728745
0.4637793224,0.7560728745
0.4641464254,0.7560728745
0.4643013003,0.7560728745
0.4643322773,0.7560728745
0.4643917899,0.7560728745
0.4644287936,0.7560728745
0.4645027249,0.7560728745
0.4646023070,0.7560728745
0.4646755745,0.7560728745
0.4647377060,0.7560728745
0.4647464977,0.7560728745
0.4651921415,0.7560728745
0.4652366019,0.7560728745
0.4653758196,0.7560728745
0.4653837655,0.7560728745
0.4655124248,0.7560728745
0.4655853532,0.7560728745
0.4656178986,0.7560728745
0.4657001152,0.7560728745
0.4658662101,0.7560728745
0.4659543327,0.7560728745
0.4660035802,0.7560728745
0.4660191345,0.7560728745
0.4660586508,0.7560728745
0.4661533472,0.7560728745
0.4661910051,0.7560728745
0.4662444360,0.7560728745
0.4662572340,0.7560728745
0.4663208217,0.7560728745
0.4663285127,0.7560728745
0.4663300814,0.7560728745
0.4663329383,0.7560728745
0.4663656036,0.7560728745
0.4664166203,0.7560728745
0.4664586253,0.7560728745
0.4665805644,0.7560728745
0.4665872994,0.7560728745
0.4666469420,0.7560728745
0.4667386956,0.7560728745
0.4668548030,0.7560728745
0.4670276897,0.7560728745
0.4672689606,0.7560728745
0.4673308235,0.7560728745
0.4673595736,0.7560728745
0.4674422899,0.7560728745
0.4677064580,0.7560728745
0.4678655596,0.7560728745
0.4678910146,0.7560728745
0.4679287632,0.7560728745
0.4679781564,0.7560728745
0.4680177131,0.7560728745
0.4682932567,0.7560728745
0.4684738182,0.7560728745
0.4685787064,0.7560728745
0.4687066576,0.7560728745
0.4687367151,0.7560728745
0.4687700278,0.7560728745
0.4688604634,0.7560728745
0.4689306918,0.7560728745
0.4690788616,0.7560728745
0.4691926917,0.7560728745
0.4692785872,0.7560728745
0.4693120816,0.7560728745
0.4693875338,0.7560728745
0.4694053670,0.7560728745
0.4695081084,0.7560728745
0.4696485786,0.7560728745
0.4698111621,0.7560728745
0.4698198592,0.7560728745
0.4699958773,0.7560728745
0.4701186267,0.7560728745
0.4701265866,0.7560728745
0.4703211269,0.7560728745
0.4704345040,0.7560728745
0.4705050665,0.7560728745
0.4706353589,0.7560728745
0.4706556570,0.7560728745
0.4706884074,0.7560728745
0.4707168948,0.7560728745
0.4709061773,0.7560728745
0.4710717674,0.7560728745
0.4711123364,0.7560728745
0.4712638428,0.7560728745
0.4712672357,0.7560728745
0.4714282230,0.7560728745
0.4714597689,0.7560728745
0.4715453826,0.7560728745
0.4716280809,0.7560728745
0.4716975663,0.7560728745
0.4718251449,0.7560728745
0.4718870994,0.7560728745
0.4719733917,0.7560728745
0.4721199359,0.7560728745
0.4722640821,0.7560728745
0.4722679782,0.7560728745
0.4723653194,0.7560728745
0.4725323125,0.7560728745
0.4725326247,0.7560728745
0.4726777931,0.7560728745
0.4727055368,0.7560728745
0.4727731837,0.7560728745
0.4728640978,0.7560728745
0.4730103633,0.7560728745
0.4730888004,0.7560728745
0.4730987998,0.7560728745
0.4731309279,0.7560728745
0.4731390109,0.7560728745
0.4731442199,0.7560728745
0.4731904104,0.7560728745
0.4734331524,0.7560728745
0.4740072332,0.7560728745
0.4740558762,0.7560728745
0.4740914770,0.7560728745
0.4746139026,0.7560728745
0.4748120852,0.7560728745
0.4748273217,0.7560728745
0.4748558237,0.7560728745
0.4749699897,0.7560728745
0.4750610000,0.7560728745
0.4751778661,0.7560728745
0.4754603101,0.7560728745
0.4758207764,0.7560728745
0.4758962345,0.7560728745
0.4760009785,0.7560728745
0.4760108780,0.7560728745
0.4760845341,0.7560728745
0.4761820615,0.7560728745
0.4761838756,0.7560728745
0.4762053179,0.7560728745
0.4762210738,0.7560728745
0.4763359325,0.7560728745
0.4764214165,0.7560728745
0.4764305287,0.7560728745
0.4766692027,0.7560728745
0.4766847501,0.7560728745
0.4767055525,0.7560728745
0.4767294640,0.7560728745
0.4767763694,0.7560728745
0.4768385221,0.7560728745
0.4768986565,0.7560728745
0.4770268845,0.7560728745
0.4771387518,0.7560728745
0.4771716550,0.7560728745
0.4772587958,0.7560728745
0.4775732674,0.7560728745
0.4777222233,0.7560728745
0.4778501585,0.7560728745
0.4779071584,0.7560728745
0.4779522563,0.7560728745
0.4779895747,0.7560728745
0.4781821276,0.7560728745
0.4783501455,0.7560728745
0.4783899340,0.7560728745
0.4785064671,0.7560728745
0.4785631696,0.7560728745
0.4785958460,0.7560728745
0.4785967988,0.7560728745
0.4787059846,0.7560728745
0.4787201265,0.7560728745
0.4787672304,0.7560728745
0.4789362308,0.7560728745
0.4790495507,0.7560728745
0.4792009679,0.7560728745
0.4793726456,0.7560728745
0.4794442169,0.7560728745
0.4795181096,0.7560728745
0.4796135664,0.7560728745
0.4796590980,0.7560728745
0.4796645085,0.7560728745
0.4797186206,0.7560728745
0.4797850476,0.7560728745
0.4798538911,0.7560728745
0.4798751679,0.7560728745
0.4799021166,0.7560728745
0.4801554136,0.7560728745
0.4801751088,0.7560728745
0.4801887745,0.7560728745
0.4802217437,0.7560728745
0.4802936444,0.7560728745
0.4805461672,0.7560728745
0.4805853174,0.7560728745
0.4806540763,0.7560728745
0.4807301999,0.7560728745
0.4807553617,0.7560728745
